WellheadPressure (psig),WellheadTemperature (deg F),DownholeGaugePressure (psig),DownholeGaugeTemperature (deg F),GasRate (MMscf/day),OilRate (STB/day),WaterRate (STB/day),WellUnstable (0/1)
2563.666748,165.6478271,3686.382813,202.7929077,62.39018631,3121.859619,623.9019165,0
2563.869385,165.2344971,3893.523193,202.7839355,75.75917816,3790.812744,757.5917969,0
2563.914795,164.2285156,4172.97168,202.7768555,91.99288178,4603.109375,919.928833,0
2564.244141,162.8286133,4547.779785,202.7773438,111.7051392,5589.464844,1117.051392,0
2563.851318,161.1506348,5047.330078,202.7890625,135.6413422,6787.176758,1356.413452,0
2563.913086,159.6386719,5704.769043,202.8112793,164.706604,8241.535156,1647.066162,0
2563.877197,158.7587891,6549.259766,202.8608398,200,10007.53418,2000,0
2563.321289,116.8266296,3385.012695,202.8925323,5,250.1883392,100,1
2563.873535,123.7833405,3369.571045,202.8807068,6.071402073,303.7987976,121.4280319,1
2563.665283,130.4292755,3357.961182,202.8708496,7.372383595,368.8968811,147.4476624,1
2564.095215,136.6335907,3352.756836,202.862381,8.952139854,447.9442139,179.0428009,1
2564.157959,142.2915955,3353.946045,202.8545837,10.87040806,543.9298706,217.4081421,1
2563.636475,147.3339539,3362.805664,202.8475037,13.19972134,660.4832764,263.9944153,1
2564.130859,151.7297668,3383.1875,202.8406372,16.0281601,802.0118408,320.5632019,1
2563.320068,155.4490051,3415.066895,202.8338013,19.46267891,973.8670654,389.2535706,0
2563.781982,158.5048218,3464.866943,202.826828,23.63314629,1182.547607,472.6629639,0
2563.944092,161.8408813,3414.52124,202.8361969,28.69726563,1435.944336,573.9453125,0
2563.723145,164.6716919,3387.412354,202.8264618,34.84652329,1743.638916,696.930481,0
2564.231201,166.090332,3472.392578,202.8187256,42.31344986,2117.266357,846.2689819,0
2564.245361,166.9310303,3586.111328,202.8101807,51.38038635,2570.954834,1027.607666,0
2563.701172,167.1328125,3745.906982,202.8015747,62.39018631,3121.859619,1247.803833,0
2563.65918,166.751709,3963.932129,202.7937012,75.75917816,3790.812744,1515.183594,0
2563.277832,165.842041,4257.468262,202.7890625,91.99288178,4603.109375,1839.857666,0
2564.063232,164.6225586,4651.492676,202.7924805,111.7051392,5589.464844,2234.102783,0
2563.996094,163.2199707,5176.002441,202.8068848,135.6413422,6787.176758,2712.826904,0
2565.429199,162.0605469,5856.885742,202.8309326,164.706604,8241.535156,3294.132324,0
2563.906494,161.6000977,6739.180176,202.8835449,200,10007.53418,4000,0
2563.395508,124.7171783,3488.733398,202.8954468,5,250.1883392,250,1
2563.702637,131.4934235,3473.281738,202.885498,6.071402073,303.7987976,303.5700684,1
2563.566895,137.8267975,3462.945801,202.8772888,7.372383595,368.8968811,368.6191406,1
2563.712891,143.6212463,3459.651367,202.8701172,8.952139854,447.9442139,447.6069946,1
2563.522461,148.8117676,3464.030518,202.8636932,10.87040806,543.9298706,543.5203857,1
2564.169678,153.368988,3479.29248,202.8577576,13.19972134,660.4832764,659.9860229,1
2564.152588,157.2792358,3506.058594,202.8520813,16.0281601,802.0118408,801.40802,0
2564.027832,160.5497437,3548.172607,202.8466339,19.46267891,973.8670654,973.1339722,0
2563.491455,163.1974487,3609.46875,202.8409576,23.63314629,1182.547607,1181.657471,0
2563.393066,165.2477417,3696.355225,202.8353271,28.69726563,1435.944336,1434.863281,0
2563.810547,166.7285156,3815.874512,202.8300781,34.84652329,1743.638916,1742.326172,0
2564.249512,167.6695557,3976.350098,202.8253174,42.31344986,2117.266357,2115.672607,0
2563.820801,168.112915,4188.030762,202.8218384,51.38038635,2570.954834,2569.019287,0
2564.147217,168.1983643,4466.321289,202.822937,62.39018631,3121.859619,3119.509521,0
2563.712402,167.9499512,4826.619141,202.8291016,75.75917816,3790.812744,3787.958984,0
2563.887695,167.6142578,5290.382813,202.8435059,91.99288178,4603.109375,4599.644043,0
2564.229492,167.4741211,5795.765625,202.8659668,111.7051392,5589.464844,5585.256836,0
2563.728516,167.5854492,6360.542969,202.8873291,135.6413422,6787.176758,6782.066895,0
2563.855469,168.2475586,7167.769531,202.9255371,164.706604,8241.535156,8235.331055,0
2563.841309,170.0263672,8280.416016,202.9812012,200,10007.53418,10000,0
2563.625,135.0578461,3629.569336,202.9015198,5,250.1883392,500,1
2563.275391,141.3629303,3616.663574,202.8936462,6.071402073,303.7987976,607.1401367,1
2563.569336,147.1081543,3611.444336,202.8870544,7.372383595,368.8968811,737.2382813,1
2563.438721,152.2417297,3613.89917,202.8813782,8.952139854,447.9442139,895.2139893,1
2563.57666,156.7495422,3626.592041,202.8765411,10.87040806,543.9298706,1087.040771,1
2564.208984,160.638031,3652.082275,202.8718414,13.19972134,660.4832764,1319.972046,1
2563.811279,163.9230957,3691.632324,202.8675385,16.0281601,802.0118408,1602.81604,0
2563.279053,166.6369629,3750.366455,202.8635101,19.46267891,973.8670654,1946.267944,0
2563.584717,168.8180542,3834.695557,202.8599091,23.63314629,1182.547607,2363.314941,0
2563.790039,170.5015869,3950.370361,202.8569336,28.69726563,1435.944336,2869.726563,0
2563.501709,171.7281494,4105.713867,202.8544312,34.84652329,1743.638916,3484.652344,0
2563.828857,172.5528564,4312.914063,202.8535156,42.31344986,2117.266357,4231.345215,0
2563.374756,173.0927734,4584.146973,202.8569946,51.38038635,2570.954834,5138.038574,0
2563.44751,173.3879395,4937.399414,202.8638916,62.39018631,3121.859619,6239.019043,0
2563.901611,173.6315918,5392.152344,202.8778076,75.75917816,3790.812744,7575.917969,0
2567.366211,174.0009766,5903.854492,202.8927002,91.99288178,4603.109375,9199.288086,0
2563.624756,174.5649414,6524.990723,202.9171143,111.7051392,5589.464844,11170.51367,0
2563.806885,175.7060547,7319.312012,202.9521484,135.6413422,6787.176758,13564.13379,0
2563.310303,177.6757813,8340.201172,202.9943848,164.706604,8241.535156,16470.66211,0
2563.32373,180.4423828,9652.207031,203.0554199,200,10007.53418,20000,0
2563.870117,148.9612122,3867.686035,202.9125214,5,250.1883392,1000,1
2563.467041,154.2972107,3863.733887,202.9069824,6.071402073,303.7987976,1214.280273,1
2563.973389,159.0169983,3870.029297,202.9022827,7.372383595,368.8968811,1474.476563,1
2563.915771,163.1278076,3886.554443,202.8985443,8.952139854,447.9442139,1790.427979,1
2563.357666,166.6596069,3915.867188,202.8955536,10.87040806,543.9298706,2174.081543,1
2563.799316,169.6567383,3963.099609,202.892807,13.19972134,660.4832764,2639.944092,0
2563.685059,172.1620483,4030.793457,202.8907623,16.0281601,802.0118408,3205.63208,0
2563.529297,174.2242432,4125.354004,202.8893738,19.46267891,973.8670654,3892.535889,0
2563.504395,175.8933105,4254.464844,202.8887939,23.63314629,1182.547607,4726.629883,0
2563.72998,177.2550049,4427.737793,202.8898926,28.69726563,1435.944336,5739.453125,0
2563.735352,178.3243408,4656.709961,202.8929443,34.84652329,1743.638916,6969.304688,0
2564.196777,179.2097168,4956.79248,202.8990479,42.31344986,2117.266357,8462.69043,0
2564.136719,180.0136719,5344.663574,202.9093018,51.38038635,2570.954834,10276.07715,0
2563.85376,180.8244629,5816.904297,202.9189453,62.39018631,3121.859619,12478.03809,0
2564.100098,181.8076172,6397.222656,202.9390869,75.75917816,3790.812744,15151.83594,0
2563.759521,183.1821289,7137.818848,202.9675293,91.99288178,4603.109375,18398.57617,0
2564.199707,185.2109375,8095.15625,203.0029297,111.7051392,5589.464844,22341.02734,0
2563.887939,187.871582,9317.236328,203.0498047,135.6413422,6787.176758,27128.26758,0
2564.108154,192.0498047,10889.95996,203.112793,164.706604,8241.535156,32941.32422,0
2563.302246,198.0625,12942.01758,203.1982422,200,10007.53418,40000,0
2563.483154,181.336731,5121.429199,202.9593353,5,250.1883392,5000,0
2563.936523,183.6657715,5201.956543,202.9597778,6.071402073,303.7987976,6071.401367,0
2563.999756,185.6971436,5312.546387,202.9613647,7.372383595,368.8968811,7372.383301,0
2564.089355,187.4951172,5461.179688,202.9640503,8.952139854,447.9442139,8952.139648,0
2563.627441,189.1142578,5655.044922,202.9663696,10.87040806,543.9298706,10870.40723,0
2563.4021,190.6330566,5908.583984,202.9724121,13.19972134,660.4832764,13199.7207,0
2563.803467,192.1286621,6239.739258,202.980835,16.0281601,802.0118408,16028.16016,0
2563.523438,193.6987305,6671.485352,202.9923096,19.46267891,973.8670654,19462.67969,0
2564.100586,195.4477539,7232.251465,203.0079346,23.63314629,1182.547607,23633.14844,0
2564.023193,197.5024414,7961.427734,203.0283203,28.69726563,1435.944336,28697.26563,0
2564.229004,199.949707,8906.014648,203.0539551,34.84652329,1743.638916,34846.52344,0
2563.897461,203.1337891,10132.17578,203.0895996,42.31344986,2117.266357,42313.44922,0
2563.666992,207.2675781,11730.14941,203.1350098,51.38038635,2570.954834,51380.38672,0
2563.665771,212.7060547,13813.01074,203.1962891,62.39018631,3121.859619,62390.19141,0
2563.947998,219.9013672,16540.82422,203.2783203,75.75917816,3790.812744,75759.17969,0
2563.307861,229.515625,20128.63281,203.3911133,91.99288178,4603.109375,91992.88281,0
2563.638916,242.4550781,24882.99609,203.5490723,111.7051392,5589.464844,111705.1406,0
2563.5896,260.1308594,31254.76367,203.7810059,135.6413422,6787.176758,135641.3438,0
2564.150146,284.7109375,39903.24219,204.1442871,164.706604,8241.535156,164706.625,0
2563.351563,320.1601563,51872.15625,204.7514648,200,10007.53418,200000,0
2564.175537,111.1462097,3154.513672,202.9004211,5,219.4750977,2.988969803,1
2564.252197,118.1741486,3149.320801,202.8861084,6.071401596,266.504303,3.629446983,1
2563.454346,125.0800171,3141.535645,202.8736725,7.372383118,323.6109009,4.407166004,1
2563.773438,131.5971375,3142.124023,202.8634644,8.952138901,392.9543457,5.351534843,1
2564.112549,137.666687,3145.273193,202.8544617,10.8704071,477.1567383,6.498263359,1
2563.257813,143.1881714,3150.330078,202.8464203,13.19972134,579.4020386,7.890712738,1
2564.17627,148.1174011,3161.80127,202.8389435,16.02815819,703.5563965,9.581537247,0
2563.421143,152.4064026,3177.089844,202.8422089,19.46267891,854.3146973,11.63467121,0
2563.674561,156.0751343,3201.335205,202.8356781,23.63314819,1037.377563,14.1277523,0
2563.709717,159.0704956,3237.719238,202.8282623,28.69726563,1259.667114,17.15505219,0
2563.751465,161.4016724,3290.08374,202.8205109,34.84652329,1529.588867,20.83103943,0
2563.578613,163.0631714,3363.540527,202.8116455,42.31344986,1857.349731,25.29472351,0
2563.839111,164.0284424,3466.412109,202.8012695,51.38038254,2255.343018,30.7148838,0
2563.59082,164.2834473,3607.648438,202.7905884,62.39018631,2738.618652,37.29647827,0
2563.351074,163.8352051,3800.700195,202.7797852,75.75917816,3325.450684,45.28837585,0
2563.905273,162.7070313,4062.864014,202.7712402,91.99288178,4038.029297,54.99278641,0
2563.619385,161.0339355,4413.971191,202.7683105,111.7051392,4903.299316,66.7766571,0
2563.70752,158.9038086,4883.436523,202.7767334,135.6413422,5953.979492,81.08557129,0
2563.861084,156.4465332,5532.326172,202.7624512,164.706604,7229.800293,98.46061707,0
2563.825684,154.7333984,6528.34082,202.8372803,200,8779.003906,119.5587845,0
2564.175537,111.1462097,3154.513672,202.9004211,5,219.4750977,2.988969803,1
2564.252197,118.1741486,3149.320801,202.8861084,6.071401596,266.504303,3.629446983,1
2563.454346,125.0800171,3141.535645,202.8736725,7.372383118,323.6109009,4.407166004,1
2563.773438,131.5971375,3142.124023,202.8634644,8.952138901,392.9543457,5.351534843,1
2564.112549,137.666687,3145.273193,202.8544617,10.8704071,477.1567383,6.498263359,1
2563.257813,143.1881714,3150.330078,202.8464203,13.19972134,579.4020386,7.890712738,1
2564.17627,148.1174011,3161.80127,202.8389435,16.02815819,703.5563965,9.581537247,0
2563.421143,152.4064026,3177.089844,202.8422089,19.46267891,854.3146973,11.63467121,0
2563.674561,156.0751343,3201.335205,202.8356781,23.63314819,1037.377563,14.1277523,0
2563.709717,159.0704956,3237.719238,202.8282623,28.69726563,1259.667114,17.15505219,0
2563.751465,161.4016724,3290.08374,202.8205109,34.84652329,1529.588867,20.83103943,0
2563.578613,163.0631714,3363.540527,202.8116455,42.31344986,1857.349731,25.29472351,0
2563.839111,164.0284424,3466.412109,202.8012695,51.38038254,2255.343018,30.7148838,0
2563.59082,164.2834473,3607.648438,202.7905884,62.39018631,2738.618652,37.29647827,0
2563.351074,163.8352051,3800.700195,202.7797852,75.75917816,3325.450684,45.28837585,0
2563.905273,162.7070313,4062.864014,202.7712402,91.99288178,4038.029297,54.99278641,0
2563.619385,161.0339355,4413.971191,202.7683105,111.7051392,4903.299316,66.7766571,0
2563.70752,158.9038086,4883.436523,202.7767334,135.6413422,5953.979492,81.08557129,0
2563.861084,156.4465332,5532.326172,202.7624512,164.706604,7229.800293,98.46061707,0
2563.825684,154.7333984,6528.34082,202.8372803,200,8779.003906,119.5587845,0
2563.42041,111.4647675,3166.104492,202.8928986,5,219.4750977,10,1
2564.017334,118.5856323,3153.166992,202.878418,6.071401596,266.504303,12.14280319,1
2563.284912,125.4612427,3145.380615,202.8663025,7.372383118,323.6109009,14.74476624,1
2564.075195,131.9346924,3146.614014,202.855896,8.952138901,392.9543457,17.90427971,1
2563.766846,137.9480896,3149.116699,202.8467407,10.8704071,477.1567383,21.74081421,1
2563.889404,143.4128723,3155.463135,202.8388367,13.19972134,579.4020386,26.39944077,1
2563.537354,148.2698975,3165.641846,202.8310852,16.02815819,703.5563965,32.05632019,0
2563.701416,152.5054016,3182.218994,202.838501,19.46267891,854.3146973,38.92535782,0
2563.675781,156.1072083,3206.460938,202.8314667,23.63314819,1037.377563,47.26629639,0
2563.799805,159.0474243,3243.485352,202.8238068,28.69726563,1259.667114,57.39453125,0
2563.302246,161.3262939,3295.843994,202.8159943,34.84652329,1529.588867,69.69304657,0
2564.152344,162.9451294,3371.22876,202.8062592,42.31344986,1857.349731,84.62689972,0
2564.045898,163.8776855,3474.734619,202.7956543,51.38038254,2255.343018,102.7607727,0
2563.73291,164.112915,3617.248535,202.7844849,62.39018631,2738.618652,124.7803802,0
2563.686279,163.6491699,3812.221191,202.7728271,75.75917816,3325.450684,151.5183563,0
2563.296875,162.5202637,4075.655518,202.763916,91.99288178,4038.029297,183.9857636,0
2563.496338,160.902832,4429.967773,202.7607422,111.7051392,4903.299316,223.4102783,0
2563.98877,158.9125977,4903.289551,202.7687988,135.6413422,5953.979492,271.2826843,0
2564.214355,156.9648438,5525.643066,202.7889404,164.706604,7229.800293,329.4132385,0
2563.972168,155.5288086,6315.427246,202.833374,200,8779.003906,400,0
2563.848145,112.2583618,3193.142578,202.9055634,5,219.4750977,25,1
2563.915771,119.4498749,3171.169922,202.8802338,6.071401596,266.504303,30.35700798,1
2563.858643,126.3638153,3159.510742,202.8670959,7.372383118,323.6109009,36.86191559,1
2563.272949,132.8670502,3154.289551,202.8569794,8.952138901,392.9543457,44.76070023,1
2563.900879,138.8352051,3158.081543,202.8479614,10.8704071,477.1567383,54.35203552,1
2563.805664,144.2436829,3164.425537,202.8400879,13.19972134,579.4020386,65.99860382,1
2563.729004,149.0474243,3175.246582,202.8465424,16.02815819,703.5563965,80.14080048,1
2564.073975,153.2320557,3192.464844,202.8397522,19.46267891,854.3146973,97.31339264,0
2563.5271,156.7762146,3216.701416,202.8330536,23.63314819,1037.377563,118.165741,0
2563.874756,159.6650391,3255.008301,202.8258209,28.69726563,1259.667114,143.4863281,0
2563.433594,161.9001465,3308.647461,202.8175507,34.84652329,1529.588867,174.2326202,0
2563.960449,163.4820557,3385.308594,202.8081665,42.31344986,1857.349731,211.5672455,0
2564.204102,164.3939209,3491.378174,202.7979736,51.38038254,2255.343018,256.9019165,0
2564.213379,164.6223145,3637.097168,202.7872925,62.39018631,2738.618652,311.9509583,0
2563.610352,164.1623535,3835.266602,202.7766724,75.75917816,3325.450684,378.7958984,0
2563.472412,163.065918,4103.829102,202.7681885,91.99288178,4038.029297,459.9644165,0
2563.827637,161.5068359,4464.553711,202.7657471,111.7051392,4903.299316,558.5256958,0
2563.911621,159.6037598,4945.566406,202.7752686,135.6413422,5953.979492,678.2067261,0
2563.424561,157.7592773,5574.803711,202.7956543,164.706604,7229.800293,823.5330811,0
2564.117188,156.4951172,6379.376465,202.8411865,200,8779.003906,1000,0
2563.875488,113.529007,3248.531982,202.9060364,5,219.4750977,50,1
2563.781006,120.7075043,3219.459961,202.8921509,6.071401596,266.504303,60.71401596,1
2563.442383,127.6841583,3194.248047,202.8805542,7.372383118,323.6109009,73.72383118,1
2563.4375,134.3038483,3173.537109,202.8661499,8.952138901,392.9543457,89.52140045,1
2564.236084,140.2011719,3177.32666,202.8624878,10.8704071,477.1567383,108.704071,1
2564.118652,145.5766907,3179.793945,202.855011,13.19972134,579.4020386,131.9972076,1
2564.12793,150.2937927,3191.254639,202.8482666,16.02815819,703.5563965,160.281601,1
2563.279785,154.3796997,3207.821289,202.8417969,19.46267891,854.3146973,194.6267853,0
2564.157471,157.8413391,3234.632324,202.8356476,23.63314819,1037.377563,236.3314819,0
2563.731201,160.645752,3273.571289,202.8283844,28.69726563,1259.667114,286.9726563,0
2563.265381,162.8120728,3329.128174,202.8205719,34.84652329,1529.588867,348.4652405,0
2563.744141,164.3392944,3408.348877,202.8117371,42.31344986,1857.349731,423.134491,0
2563.712158,165.2132568,3517.615234,202.8019409,51.38038254,2255.343018,513.803833,0
2563.584229,165.425415,3667.814453,202.7918091,62.39018631,2738.618652,623.9019165,0
2563.337646,164.986084,3872.391846,202.7822266,75.75917816,3325.450684,757.5917969,0
2563.724365,163.9423828,4149.287109,202.7745361,91.99288178,4038.029297,919.928833,0
2563.519287,162.4726563,4519.616211,202.7744141,111.7051392,4903.299316,1117.051392,0
2563.977539,160.7177734,5014.083008,202.78479,135.6413422,5953.979492,1356.413452,0
2564.009766,159.0732422,5654.645508,202.8066406,164.706604,7229.800293,1647.066162,0
2564.006592,158.0405273,6482.236816,202.854126,200,8779.003906,2000,0
2563.954834,116.2113495,3381.170654,202.892868,5,219.4750977,100,1
2563.738281,123.1774139,3363.800781,202.881073,6.071401596,266.504303,121.4280319,1
2563.785156,129.8495941,3351.552734,202.8711243,7.372383118,323.6109009,147.4476624,1
2563.368408,136.2207031,3313.994141,202.8749084,8.952138901,392.9543457,179.0428009,1
2563.707764,142.112793,3288.094482,202.8665924,10.8704071,477.1567383,217.4081421,1
2563.933838,147.4650574,3268.615723,202.859314,13.19972134,579.4020386,263.9944153,1
2564.093262,152.3388672,3245.217285,202.8526306,16.02815819,703.5563965,320.5632019,1
2563.441895,156.4522095,3243.699219,202.8461456,19.46267891,854.3146973,389.2535706,0
2564.009277,159.7509155,3271.784668,202.8403778,23.63314819,1037.377563,472.6629639,0
2563.688477,162.4431763,3310.056641,202.8335724,28.69726563,1259.667114,573.9453125,0
2563.96582,164.4887695,3370.099609,202.8264923,34.84652329,1529.588867,696.930481,0
2563.473877,165.9171143,3453.148682,202.8182373,42.31344986,1857.349731,846.2689819,0
2563.891357,166.7357178,3569.459717,202.8095703,51.38038254,2255.343018,1027.607666,0
2563.42627,166.9290771,3727.976807,202.8007202,62.39018631,2738.618652,1247.803833,0
2563.336914,166.5280762,3944.082031,202.7924805,75.75917816,3325.450684,1515.183594,0
2563.677734,165.5842285,4235.708008,202.7872314,91.99288178,4038.029297,1839.857666,0
2563.528809,164.2954102,4625.250977,202.7896729,111.7051392,4903.299316,2234.102783,0
2563.805176,162.8144531,5144.675293,202.8034668,135.6413422,5953.979492,2712.826904,0
2564.050781,161.5161133,5806.773438,202.8267822,164.706604,7229.800293,3294.132324,0
2564.112061,160.9360352,6669.384766,202.8769531,200,8779.003906,4000,0
2564.019531,124.2045746,3486.174316,202.8957367,5,219.4750977,250,1
2564.063232,131.0015869,3469.438721,202.8857117,6.071401596,266.504303,303.5700684,1
2563.568848,137.3643646,3457.817627,202.8772583,7.372383118,323.6109009,368.6191406,1
2563.812744,143.196106,3453.882568,202.8699493,8.952138901,392.9543457,447.6069946,1
2563.634766,148.4248352,3457.621094,202.8636017,10.8704071,477.1567383,543.5203857,1
2563.670898,153.0183411,3471.595215,202.8575592,13.19972134,579.4020386,659.9860229,1
2564.081299,156.9657288,3498.364746,202.8518524,16.02815819,703.5563965,801.40802,1
2563.775879,160.2667236,3539.835693,202.8462372,19.46267891,854.3146973,973.1339722,0
2564.175537,162.9442139,3601.779785,202.840744,23.63314819,1037.377563,1181.657471,0
2563.288086,165.0072632,3687.375732,202.8347778,28.69726563,1259.667114,1434.863281,0
2563.525146,166.4960938,3806.251709,202.8293457,34.84652329,1529.588867,1742.326172,0
2563.873535,167.4368896,3966.084717,202.8242188,42.31344986,1857.349731,2115.672607,0
2563.534668,167.8709717,4177.124023,202.8206787,51.38038254,2255.343018,2569.019287,0
2563.564209,167.9321289,4454.12793,202.821228,62.39018631,2738.618652,3119.509521,0
2563.255859,167.654541,4813.144043,202.8272705,75.75917816,3325.450684,3787.958984,0
2563.914307,167.2844238,5275.391602,202.8414307,91.99288178,4038.029297,4599.644043,0
2563.51416,167.0876465,5749.962891,202.8624268,111.7051392,4903.299316,5585.256836,0
2563.715576,167.1318359,6328.230469,202.8845215,135.6413422,5953.979492,6782.066895,0
2564.081543,167.6977539,7086.858398,202.9205322,164.706604,7229.800293,8235.331055,0
2564.165771,169.3261719,8179.925293,202.9755859,200,8779.003906,10000,0
2563.72168,134.6780853,3626.364014,202.901825,5,219.4750977,500,1
2563.461914,141.0104828,3612.817627,202.8938904,6.071401596,266.504303,607.1401367,1
2563.731445,146.7849121,3606.957275,202.8872375,7.372383118,323.6109009,737.2382813,1
2563.475586,151.9491882,3608.768799,202.8815308,8.952138901,392.9543457,895.2139893,1
2563.938721,156.4897766,3621.464355,202.8763275,10.8704071,477.1567383,1087.040771,1
2563.717529,160.4035339,3645.664063,202.8717804,13.19972134,579.4020386,1319.972046,1
2563.466797,163.7122192,3685.214111,202.8671722,16.02815819,703.5563965,1602.81604,0
2564.138916,166.4503784,3745.239258,202.8636627,19.46267891,854.3146973,1946.267944,0
2563.346924,168.6416626,3828.276123,202.8598022,23.63314819,1037.377563,2363.314941,0
2564.145508,170.336792,3944.595947,202.8565674,28.69726563,1259.667114,2869.726563,0
2563.27417,171.5629883,4099.292969,202.8538208,34.84652329,1529.588867,3484.652344,0
2563.686035,172.385376,4306.493652,202.8528442,42.31344986,1857.349731,4231.345215,0
2563.487549,172.9160156,4577.72998,202.855896,51.38038254,2255.343018,5138.038574,0
2564.162598,173.2009277,4930.98877,202.862915,62.39018631,2738.618652,6239.019043,0
2564.083008,173.4160156,5384.32666,202.875,75.75917816,3325.450684,7575.917969,0
2563.911133,173.7009277,5884.871094,202.8913574,91.99288178,4038.029297,9199.288086,0
2563.787354,174.269043,6515.566895,202.9163818,111.7051392,4903.299316,11170.51367,0
2563.681152,175.3930664,7323.567871,202.9521484,135.6413422,5953.979492,13564.13379,0
2563.912354,177.3735352,8365.857422,202.9953613,164.706604,7229.800293,16470.66211,0
2563.515381,180.15625,9693.150391,203.0571289,200,8779.003906,20000,0
2563.320313,148.7341309,3863.831543,202.9126434,5,219.4750977,1000,1
2563.310303,154.0936279,3859.881836,202.9072418,6.071401596,266.504303,1214.280273,1
2564.09082,158.8359985,3866.179199,202.9025116,7.372383118,323.6109009,1474.476563,1
2564.204834,162.9678955,3882.704834,202.8986664,8.952138901,392.9543457,1790.427979,1
2563.723633,166.5187988,3912.017578,202.8955231,10.8704071,477.1567383,2174.081543,1
2564.153809,169.5325928,3959.249023,202.8928375,13.19972134,579.4020386,2639.944092,0
2563.940674,172.0496216,4026.941162,202.8906097,16.02815819,703.5563965,3205.63208,0
2563.610352,174.1209717,4121.499023,202.8892822,19.46267891,854.3146973,3892.535889,0
2563.352539,175.7966309,4250.607422,202.8884277,23.63314819,1037.377563,4726.629883,0
2563.904785,177.1618652,4424.524414,202.8896484,28.69726563,1259.667114,5739.453125,0
2563.664307,178.2293701,4653.495605,202.8925171,34.84652329,1529.588867,6969.304688,0
2563.304443,179.1057129,4952.931152,202.8988037,42.31344986,1857.349731,8462.69043,0
2563.828857,179.9069824,5341.368164,202.9086914,51.38038254,2255.343018,10276.07715,0
2563.740479,180.6865234,5806.04541,202.9187012,62.39018631,2738.618652,12478.03809,0
2564.240967,181.6586914,6391.430664,202.9389648,75.75917816,3325.450684,15151.83594,0
2563.630859,183.0366211,7145.543945,202.9680176,91.99288178,4038.029297,18398.57617,0
2564.024414,185.0717773,8111.045898,203.0041504,111.7051392,4903.299316,22341.02734,0
2563.580322,187.737793,9346.793945,203.0512695,135.6413422,5953.979492,27128.26758,0
2563.903809,191.9873047,10948.6416,203.1152344,164.706604,7229.800293,32941.32422,0
2563.312012,198.0527344,13018.71973,203.2011719,200,8779.003906,40000,0
2563.310303,181.3147583,5123.960449,202.9595032,5,219.4750977,5000,0
2563.696045,183.6488037,5204.484375,202.9598999,6.071401596,266.504303,6071.401367,0
2564.136719,185.6851807,5315.79541,202.961731,7.372383118,323.6109009,7372.383301,0
2563.980957,187.479126,5463.62793,202.9624634,8.952138901,392.9543457,8952.139648,0
2563.911621,189.1008301,5658.108887,202.9666748,10.8704071,477.1567383,10870.40723,0
2563.899658,190.6276855,5914.911133,202.9731445,13.19972134,579.4020386,13199.7207,0
2564.013916,192.1313477,6249.318359,202.9815674,16.02815819,703.5563965,16028.16016,0
2564.15625,193.7124023,6686.231934,202.9932861,19.46267891,854.3146973,19462.67969,0
2563.344238,195.4736328,7253.802246,203.0091553,23.63314819,1037.377563,23633.14844,0
2563.832275,197.5483398,7992.245605,203.0300293,28.69726563,1259.667114,28697.26563,0
2563.755371,200.0219727,8948.830078,203.0559082,34.84652329,1529.588867,34846.52344,0
2564.432129,203.2446289,10193.26855,203.092041,42.31344986,1857.349731,42313.44922,0
2564.024414,207.4287109,11811.75195,203.1381836,51.38038254,2255.343018,51380.38672,0
2564.202637,212.9345703,13921.9248,203.2001953,62.39018631,2738.618652,62390.19141,0
2563.738525,220.2119141,16684.12891,203.2832031,75.75917816,3325.450684,75759.17969,0
2563.275146,229.9453125,20317.25,203.3979492,91.99288178,4038.029297,91992.88281,0
2563.721191,243.0332031,25133.86328,203.5576172,111.7051392,4903.299316,111705.1406,0
2563.293213,260.8925781,31575.90234,203.7929688,135.6413422,5953.979492,135641.3438,0
2563.874268,285.7617188,40329.63281,204.1617432,164.706604,7229.800293,164706.625,0
2563.350586,321.5859375,52446.36719,204.7749023,200,8779.003906,200000,0
2564.050537,110.3977356,3128.833008,202.9029999,4.999999523,178.5087738,2.988969803,1
2563.411377,117.3940582,3124.930664,202.888092,6.071401596,216.7597046,3.629446983,1
2563.721191,124.2529755,3123.598633,202.875885,7.372383118,263.2070313,4.407166004,1
2563.483643,130.808609,3123.542969,202.8652649,8.952139854,319.6071167,5.351534843,1
2563.301514,136.9353485,3126.047607,202.8560028,10.8704071,388.0926209,6.498263359,1
2563.626221,142.5287781,3132.395996,202.8476715,13.19972038,471.2532043,7.890712738,1
2563.576904,147.5285034,3142.577881,202.8402252,16.0281601,572.2334595,9.581537247,1
2564.148193,151.8847351,3159.159912,202.8326874,19.46268082,694.8518677,11.63467121,0
2563.648926,155.601593,3182.120605,202.8364105,23.63314819,843.744873,14.1277523,0
2563.73291,158.6559448,3217.864746,202.828598,28.69726753,1024.542847,17.15505219,0
2563.401123,161.0343628,3268.94751,202.8204193,34.84652329,1244.082153,20.83103943,0
2563.75708,162.7301025,3341.770264,202.8113556,42.31344986,1510.664429,25.29472351,0
2563.823242,163.7097168,3442.720215,202.8007202,51.38038635,1834.370117,30.7148838,0
2564.007568,163.9697266,3582.041992,202.7893677,62.3901825,2227.439209,37.29647827,0
2563.822266,163.4924316,3771.89624,202.777832,75.75918579,2704.73584,45.28837585,0
2563.654053,162.3154297,4028.936279,202.7681885,91.99288178,3284.307373,54.99278641,0
